,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,date
4272,"Ikom Quality Jute Planter Pots/Storage Basket with handle,Multi-Purpose use for Bathroom Living Room ( 8 Inch 10 Inch 12 I...",appliances,All Appliances,https://m.media-amazon.com/images/I/31VPhW2QCxL._AC_UL320_.jpg,https://www.amazon.in/Quality-Planter-Storage-Multi-Purpose-Bathroom/dp/B09MNLYVLL/ref=sr_1_4273?qid=1679135836&s=appliances&sr=1-4273,4,178,₹699,"₹2,999",3/17/2023
4273,"V-Guard VM 300 Voltage Stabilizer for Microwave Oven, Treadmill (Grey)",appliances,All Appliances,https://m.media-amazon.com/images/I/51x1h1vihQL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-VM-300-Stabilizer-Microwave/dp/B00G25IIII/ref=sr_1_4274?qid=1679135836&s=appliances&sr=1-4274,4.2,327,"₹2,490","₹3,025",3/18/2023
4274,"Euroclean Eureka Forbes Vacuum Cleaner Carpet Brush for X-Force, Star, I-Clean, WDX2, XL, Ace, 300, Jet Models (Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/71BonW6BmDL._AC_UL320_.jpg,https://www.amazon.in/Euroclean-Eureka-Cleaner-X-Force-I-Clean/dp/B07G15G4ZP/ref=sr_1_4275?qid=1679135836&s=appliances&sr=1-4275,3.5,140,₹539,₹600,3/19/2023
4275,Prestige Vertical PVG Wet Grinder with Stainless Steel Drum (2 L),appliances,All Appliances,https://m.media-amazon.com/images/I/51dO59XI-6L._AC_UL320_.jpg,https://www.amazon.in/Prestige-Vertical-Grinder-Stainless-Steel/dp/B0B42CW977/ref=sr_1_4276?qid=1679135836&s=appliances&sr=1-4276,3.1,26,"₹5,640","₹6,695",3/20/2023
4276,"Spun Filter Candle | PP Spun Cartridge Pre Filter | Outer Filter Candle | 5 Micron Pre Filter 10"" PP Spun Filter for All T...",appliances,All Appliances,https://m.media-amazon.com/images/I/61IwZRvnubL._AC_UL320_.jpg,https://www.amazon.in/Filter-Candle-Cartridge-Micron-purifier/dp/B09J91KWQ5/ref=sr_1_4277?qid=1679135836&s=appliances&sr=1-4277,4.6,5,₹249,₹950,3/21/2023
4277,"Godrej 23 L Convection Microwave Oven (GME 523 CF1 RM Plain Elec, Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/81-D0gBuxLL._AC_UL320_.jpg,https://www.amazon.in/Godrej-GME-523-Plain-Elec/dp/B07RY7Q5YV/ref=sr_1_4278?qid=1679135836&s=appliances&sr=1-4278,4.3,563,"₹9,690","₹13,990",3/22/2023
4278,Aquafresh ro/water purifier cabinet/body for ro/reverse osmosis/uv system 12 litre storage with clamp hand tap,appliances,All Appliances,https://m.media-amazon.com/images/I/31IT3W6EiVL._AC_UL320_.jpg,https://www.amazon.in/Aquafresh-purifier-cabinet-reverse-osmosis/dp/B0BST8BVNB/ref=sr_1_4279_mod_primary_new?qid=1679135836&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4279,5,2,"₹1,450","₹2,000",3/23/2023
4279,BALLOREX Metal Inlet Brass Nozzle for high Pressure Washer/Car Washer Replacement of Plastic Inlet Nozzle Suitable for Bal...,appliances,All Appliances,https://m.media-amazon.com/images/I/41MjCNiBEdL._AC_UL320_.jpg,https://www.amazon.in/BALLOREX-Pressure-Replacement-Suitable-Ballorex/dp/B09PGCYTMM/ref=sr_1_4280?qid=1679135836&s=appliances&sr=1-4280,4.5,11,₹299,₹999,3/24/2023
4280,QPT by STARQ QT-30 Super Pressure Commercial Washer (3000HPW),appliances,All Appliances,https://m.media-amazon.com/images/I/41rbA7ghebL._AC_UL320_.jpg,https://www.amazon.in/STARQ-Pressure-Commercial-Washer-3000HPW/dp/B0BT1TRH23/ref=sr_1_4281?qid=1679135836&s=appliances&sr=1-4281,5,8,"₹18,790","₹59,000",3/25/2023
4281,Orient Electric Retro T-12 Table Fan | 12” Desk Fan with High Speed | Metallic Finish with Retro Look | Aluminium Fan For ...,appliances,All Appliances,https://m.media-amazon.com/images/I/815Toqk5znL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Retro-Rubbed-Bronze/dp/B07QYB9Q6Q/ref=sr_1_4282?qid=1679135836&s=appliances&sr=1-4282,4.1,248,"₹3,075","₹4,650",3/26/2023
4282,"Glen Pyramid Shape 60 cm Electric Kitchen Chimney, Single Baffle filter Italian Motor 1000 m3/h -Black (6049 BLK 60 BF)",appliances,All Appliances,https://m.media-amazon.com/images/I/41YuYot-66L._AC_UL320_.jpg,https://www.amazon.in/Glen-Pyramid-Electric-Kitchen-Chimney/dp/B09LS9GW9Z/ref=sr_1_4283?qid=1679135836&s=appliances&sr=1-4283,4.1,20,"₹5,998","₹11,995",3/27/2023
4283,DesignMe Height Adjustable Legs and Measuring Scale Sewing Machine Wooden Extension Table for Usha Machines (18x15.5 Inches),appliances,All Appliances,https://m.media-amazon.com/images/I/81cReRqJZzL._AC_UL320_.jpg,https://www.amazon.in/DesignMe-Adjustable-Measuring-Extension-Machines/dp/B08KZRJTHW/ref=sr_1_4284?qid=1679135836&s=appliances&sr=1-4284,4.2,87,"₹2,490","₹3,100",3/28/2023
4284,"Aquadpure Complete RO Service Filter Kit of 80 GPD Membrane, Inline, UF, Mineral and TDS Meter with all Accessories",appliances,All Appliances,https://m.media-amazon.com/images/I/7143rJKLPVL._AC_UL320_.jpg,https://www.amazon.in/Aquadpure-complete-service-Membrane-accessories/dp/B08JVH3GSC/ref=sr_1_4285?qid=1679135836&s=appliances&sr=1-4285,4.2,209,"₹1,299","₹2,999",3/29/2023
4285,Nirali Quick Connect Adapter Fittings for Pressure Washer Hose Pipe M22 x 15 (Set of 2 Male and 2 Female) Brass,appliances,All Appliances,https://m.media-amazon.com/images/I/41C25BFykEL._AC_UL320_.jpg,https://www.amazon.in/Nirali-Connect-Adapter-Fittings-Pressure/dp/B09G3HWY3V/ref=sr_1_4286?qid=1679135836&s=appliances&sr=1-4286,3.7,17,"₹1,099","₹2,900",3/30/2023
4286,HS HINDUSTANI SAUDAGAR Microwave Safe Hand Made Painted Ceramic Tea Set with Kettle and 2 Cup Capacity of 150 Ml Red Colour,appliances,All Appliances,https://m.media-amazon.com/images/I/71-ZgFlV4IL._AC_UL320_.jpg,https://www.amazon.in/Hindustani-Saudagar-Microwave-Capacity-Excellent/dp/B0785JQ4L5/ref=sr_1_4287?qid=1679135836&s=appliances&sr=1-4287,4.4,82,₹996.55,"₹2,199",3/31/2023
4287,Washing Machine Foot Pads for Anti Vibration & Anti Walk Washer and Dryer Anti Slip Shock Absorber and Noise Cancelling Wa...,appliances,All Appliances,https://m.media-amazon.com/images/I/61QhEwdjPjL._AC_UL320_.jpg,https://www.amazon.in/Washing-Vibration-Absorber-Cancelling-Stabilizer/dp/B0BGJ37G71/ref=sr_1_4288?qid=1679135836&s=appliances&sr=1-4288,4.3,5,₹199,₹499,4/1/2023
4288,"Haier (EI3V-EC3) Instant 3 Litre Vertical, anti corrosion UMC tank, (White), 8 Bar Rated Pressure Water Heater,Warranty-5 ...",appliances,All Appliances,https://m.media-amazon.com/images/I/41cdMG+etsL._AC_UL320_.jpg,https://www.amazon.in/Haier-EI3V-EC3-Vertical-Corrosion-Warranty-5/dp/B08D84GKHY/ref=sr_1_4289?qid=1679135836&s=appliances&sr=1-4289,4.1,85,"₹3,142","₹4,300",4/2/2023
4289,vvx Portable Mini Air Conditioner Small Size 500Ml Water Tank USB Powered 3 Speed Cooler Quiet Desk Fan for Cooling Person...,appliances,All Appliances,https://m.media-amazon.com/images/I/41EObbloUlL._AC_UL320_.jpg,https://www.amazon.in/vvx-Portable-Conditioner-Powered-Personal/dp/B0BWK64LK4/ref=sr_1_4290?qid=1679135836&s=appliances&sr=1-4290,,,"₹1,999","₹4,999",4/3/2023
4290,SHRITHU Vegetable Box For Fridge Basket Compatible With LG Refrigerator 190 LTR Plastic Color Transprent Pack Of 1 Medium,appliances,All Appliances,https://m.media-amazon.com/images/I/61XC3XlrskL._AC_UL320_.jpg,https://www.amazon.in/SHRITHU-Vegetable-Compatible-Refrigerator-Plastic/dp/B09HCNB4TZ/ref=sr_1_4291?qid=1679135836&s=appliances&sr=1-4291,3,5,"₹1,050","₹1,650",4/4/2023
4291,"iBELL 6650S 3-in-1, 6.5 L Stand Mixer + Meat Grinder + Juicer, 1300Watts, 6 Speed Control, Multi-Function Electric Food Mi...",appliances,All Appliances,https://m.media-amazon.com/images/I/61lXB4eirwL._AC_UL320_.jpg,https://www.amazon.in/1300Watts-Multi-Function-Electric-Whipping-Kneading/dp/B08ZXLCTRD/ref=sr_1_4292?qid=1679135836&s=appliances&sr=1-4292,4.4,134,"₹9,810","₹19,900",4/5/2023
4292,"DEVICE OF PN Lint/Fabric Shaver for Cloths, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61ipaZ-XjZL._AC_UL320_.jpg,https://www.amazon.in/DEVICE-PN-Remover-Sweaters-Blankets/dp/B0BNZ165MZ/ref=sr_1_4293?qid=1679135836&s=appliances&sr=1-4293,4.6,3,₹399,₹999,4/6/2023
4293,High Precision Lab Scale Digital Analytical Electronic Balance Laboratory Lab Precision Scale Jewelry Scales Kitchen Preci...,appliances,All Appliances,https://m.media-amazon.com/images/I/41Hh74GbD+L._AC_UL320_.jpg,https://www.amazon.in/Atom-A110C-Electronic-Compact-Scale-Capacity/dp/B077X9WC7Y/ref=sr_1_4294_mod_primary_new?qid=1679135836&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4294,3.8,70,"₹1,380","₹2,200",4/7/2023
4294,ECO CRYSTAL Fresh N Clean CP,appliances,All Appliances,https://m.media-amazon.com/images/I/21ay-o9olDL._AC_UL320_.jpg,https://www.amazon.in/ECO-CRYSTAL-FRESH-CLEAN-CP/dp/B01NA819W0/ref=sr_1_4295?qid=1679135836&s=appliances&sr=1-4295,4,91,₹490,₹700,4/8/2023
4295,"Havells Crabtree Athena 1M Fan Regulator, White",appliances,All Appliances,https://m.media-amazon.com/images/I/61coECzEYKL._AC_UL320_.jpg,https://www.amazon.in/Havells-Crabtree-Athena-Fan-Regulator/dp/B00K0C4IFQ/ref=sr_1_4296?qid=1679135836&s=appliances&sr=1-4296,3.7,148,,₹483,4/9/2023
4296,"Carrier 1 Ton 3 Star Fixed Speed Split AC (Copper,Auto Cleanser, Economic Sleep Mode, High Density Filter for Dust Filtrat...",appliances,All Appliances,https://m.media-amazon.com/images/I/61IET4dPHRL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Split-Copper-ESTER-filter/dp/B0B67S3JH9/ref=sr_1_4297?qid=1679135837&s=appliances&sr=1-4297,3.9,134,"₹31,990","₹54,590",4/10/2023
4297,Nidy® Electric Water Heater Anti-Electric Wall Universal Block Anti-Leakage Accessories Big red and Blue Brass Connector H...,appliances,All Appliances,https://m.media-amazon.com/images/I/41FoN2ufJqL._AC_UL320_.jpg,https://www.amazon.in/Anti-Electric-Universal-Anti-Leakage-Accessories-Connector/dp/B0BH1BDWFV/ref=sr_1_4298?qid=1679135837&s=appliances&sr=1-4298,5,1,₹549,"₹1,299",4/11/2023
4298,TAXARK 4 Pcs Washing Machine Fridge Anti Vibration Pad Slip Mat with Rubber Pads Suction Cup Feet and Washing Machine Clea...,appliances,All Appliances,https://m.media-amazon.com/images/I/71nHSjGwxDL._AC_UL320_.jpg,https://www.amazon.in/TAXARK-Washing-Machine-Vibration-Cleaning/dp/B09MK51MF2/ref=sr_1_4299?qid=1679135837&s=appliances&sr=1-4299,3.8,260,₹349,₹999,4/12/2023
4299,"Butterfly 0.75kW Matchless Jars for Mixer Grinder, 500 ml (Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/51xiH-5X3oL._AC_UL320_.jpg,https://www.amazon.in/Butterfly-Matchless-Mixer-Grinder-Black/dp/B08CKWX8VN/ref=sr_1_4300?qid=1679135837&s=appliances&sr=1-4300,4.1,131,₹950,"₹1,100",4/13/2023
4300,"Usha Steam Pro SI 3820 Steam Iron 2000 W with Easy-Glide Durable Ceramic Soleplate, Powerful Steam Output from 73 Steam Ve...",appliances,All Appliances,https://m.media-amazon.com/images/I/71aMUvahRML._AC_UL320_.jpg,https://www.amazon.in/Usha-Steam-Pro-3820-Iron/dp/B07KQ43C88/ref=sr_1_4301?qid=1679135837&s=appliances&sr=1-4301,4,982,"₹2,120","₹3,290",4/14/2023
4301,"Kenstar Glam HC 15 Tower Air Water Cooler for Home - Inverter Compatible, Honeycomb Cooling Pads, Dust Filter Net (15L, 14...",appliances,All Appliances,https://m.media-amazon.com/images/I/51FbM0CE6RL._AC_UL320_.jpg,https://www.amazon.in/KENSTAR-litres-Honeycomb-Tower-Cooler/dp/B09RK4L6BB/ref=sr_1_4302?qid=1679135837&s=appliances&sr=1-4302,,,"₹4,990","₹9,290",4/15/2023
4302,SV Lint Filter Suitable for LG. Top Load/Loading Fully Automatic Washing Machine Magic Filter (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/712v5wC2jUL._AC_UL320_.jpg,https://www.amazon.in/SV-Suitable-Loading-Automatic-Washing/dp/B08TBJTVH5/ref=sr_1_4303?qid=1679135837&s=appliances&sr=1-4303,4.1,19,₹129,₹329,4/16/2023
4303,Crompton Cool Breeze 600 mm (24 inch) Anti Rust Small Ceiling Fan (Lustre Brown),appliances,All Appliances,https://m.media-amazon.com/images/I/51-McMt2-EL._AC_UL320_.jpg,https://www.amazon.in/Crompton-Breeze-600mm-Ceiling-Brown/dp/B01D2QB7KK/ref=sr_1_4304?qid=1679135837&s=appliances&sr=1-4304,4.1,341,"₹2,190","₹2,599",4/17/2023
4304,"REYANSH Mini Foldable Washing Machine, Small Portable Washing Machine Ultrasonic Cleaning Machine, Folding Mini Laundry, A...",appliances,All Appliances,https://m.media-amazon.com/images/I/41-vcKEqqOL._AC_UL320_.jpg,https://www.amazon.in/REYANSH-Foldable-Portable-Ultrasonic-Automatic/dp/B0BR2LK4J9/ref=sr_1_4305?qid=1679135837&s=appliances&sr=1-4305,5,4,"₹2,888","₹5,999",4/18/2023
4305,"anchor by panasonic Smart Air 150mm Pipe Series Ventilation Fan |Exhaust Fan for Home, Office, Kitchen and Bathroom(White)",appliances,All Appliances,https://m.media-amazon.com/images/I/61VL7lwwHhL._AC_UL320_.jpg,https://www.amazon.in/Anchor-Panasonic-Smart-150mm-Ventilation/dp/B085188WLZ/ref=sr_1_4306_mod_primary_new?qid=1679135837&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4306,3.5,208,"₹1,200","₹2,250",4/19/2023
4306,"Eufy by Anker, RoboVac G30 Hybrid, 2-in-1 Robot Vacuum, Mop and Sweep with Smart Dynamic Navigation 2.0, 2000Pa Suction, W...",appliances,All Appliances,https://m.media-amazon.com/images/I/81jrFSfZpNL._AC_UL320_.jpg,https://www.amazon.in/RoboVac-Dynamic-Navigation-Suction-Boundary/dp/B08MF8N8SD/ref=sr_1_4307?qid=1679135837&s=appliances&sr=1-4307,4,956,"₹17,999","₹39,999",4/20/2023
4307,COFFEEZA Coffee Capsule Storage Drawer - Sliding Tray- Holds 50 Coffee Pods - Compatible with Nespresso Pods,appliances,All Appliances,https://m.media-amazon.com/images/I/51We8PlTghL._AC_UL320_.jpg,https://www.amazon.in/Coffeeza-Coffee-Capsule-Storage-Drawer/dp/B09R41V8DZ/ref=sr_1_4308?qid=1679135837&s=appliances&sr=1-4308,4.5,41,"₹1,470","₹2,200",4/21/2023
4308,Voltas SAC 123 Vectra Platina Fixed Window AC 1 Ton,appliances,All Appliances,https://m.media-amazon.com/images/I/710itwHC0zL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Vectra-Platina-Fixed-Window/dp/B0BQYB5YVF/ref=sr_1_4309?qid=1679135837&s=appliances&sr=1-4309,,,"₹26,950","₹35,990",4/22/2023
4309,(26.4 cm / 10.3 Inches) Samsung Semi Automatic Washing Machine Spin Cap/Spin Cover/Spinner/Dryer Safety Cover,appliances,All Appliances,https://m.media-amazon.com/images/I/610hQiWTE9L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Automatic-Washing-Machine-Spinner/dp/B0B79X1582/ref=sr_1_4310?qid=1679135837&s=appliances&sr=1-4310,4.3,5,₹160,₹490,4/23/2023
4310,Chirayu Mart 18Pcs Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home Kitchen Camping Snack Seal Sea...,appliances,All Appliances,https://m.media-amazon.com/images/I/712md9X0CUS._AC_UL320_.jpg,https://www.amazon.in/Chirayu-Mart-Plastic-Keeping-Kitchen/dp/B08XMYQGKD/ref=sr_1_4311?qid=1679135837&s=appliances&sr=1-4311,3.9,93,₹129,₹299,4/24/2023
4311,KATTICH 500ml 1100W Double Wall Steel Body Portable Travel Electric Kettle for Water boiling/Tea/Coffee/Milk/Noodle maker...,appliances,All Appliances,https://m.media-amazon.com/images/I/61Wmp2ujqrL._AC_UL320_.jpg,https://www.amazon.in/KATTICH-Double-Portable-Electric-boiling/dp/B0BRFQBHJG/ref=sr_1_4312?qid=1679135837&s=appliances&sr=1-4312,3.9,242,"₹1,040","₹1,999",4/25/2023
4312,Swarg Homes Max (1000 Watts) Dry Iron with Advance Golden Plate and Easy Grip Temperature Knob and Anti - bacterial Coatin...,appliances,All Appliances,https://m.media-amazon.com/images/I/61JVgEZh22L._AC_UL320_.jpg,https://www.amazon.in/Swarg-Homes-Advance-Golden-Temperature/dp/B0BQMVLSXZ/ref=sr_1_4313?qid=1679135837&s=appliances&sr=1-4313,4.8,16,₹599,"₹1,599",4/26/2023
4313,"DALUCI Top Load Washing Machine Cover Suitable for IFB 6.5 Kg, 7.0 Kg, 7.5 Kg Only (Black & Grey, 60X60X90)",appliances,All Appliances,https://m.media-amazon.com/images/I/71SmpJ8hU2L._AC_UL320_.jpg,https://www.amazon.in/DALUCI-Washing-Machine-Suitable-60X60X90/dp/B08Y6ZRST3/ref=sr_1_4314?qid=1679135837&s=appliances&sr=1-4314,4.1,154,₹398,₹999,4/27/2023
4314,Rossmann Professional Garment Steamer| 2.6 Litre Largest Water Tank| 1800 Watts Genuine High Power Boiler| 60+mins of Cont...,appliances,All Appliances,https://m.media-amazon.com/images/I/61W9TWEq3eL._AC_UL320_.jpg,https://www.amazon.in/Rossmann-Professional-Garment-Continuous-Warranty/dp/B08W5BG712/ref=sr_1_4315?qid=1679135837&s=appliances&sr=1-4315,3.8,208,"₹7,995","₹13,995",4/28/2023
4315,Tap Adaptor or Magic Joint Filter Type for Washing Machines or dishwashers Inlet Hose/Filter for Washing Machine with Tap ...,appliances,All Appliances,https://m.media-amazon.com/images/I/31maOYp0IqS._AC_UL320_.jpg,https://www.amazon.in/Adaptor-Washing-Machines-dishwashers-Distributors/dp/B095YJ25LJ/ref=sr_1_4316?qid=1679135837&s=appliances&sr=1-4316,3.9,38,₹260,₹639,4/29/2023
4316,"VMTC Crevice Nozzle Vacuum Cleaner Accessory 32mm - for Eureka Forbes (Some Models), HUBERTT etc.",appliances,All Appliances,https://m.media-amazon.com/images/I/61zDdeQTiTL._AC_UL320_.jpg,https://www.amazon.in/VMTC-Crevice-Cleaners-Panasonic-Philips/dp/B07H9BX7KL/ref=sr_1_4317?qid=1679135837&s=appliances&sr=1-4317,4.2,245,₹369,₹599,4/30/2023
4317,"Holy Delight Washer Dryer Anti Vibration Pads with Suction Cup Feet, Fridge Washing Machine Leveling Feet Anti Walk Pads S...",appliances,All Appliances,https://m.media-amazon.com/images/I/51MSxnzQzKS._AC_UL320_.jpg,https://www.amazon.in/Holy-Delight-Washing-Machine-Feet/dp/B09VXGQPR5/ref=sr_1_4318?qid=1679135837&s=appliances&sr=1-4318,3.4,7,₹299,₹999,5/1/2023
4318,DE Fresh Aqua india Dolphin WATER PURIFIER RO with Reverse Osmosis Technology I Pure Water I Mineral Booster I with Full K...,appliances,All Appliances,https://m.media-amazon.com/images/I/51dSYonxtnL._AC_UL320_.jpg,https://www.amazon.in/Dolphin-PURIFIER-Reverse-Osmosis-Technology/dp/B08CRDYTQ8/ref=sr_1_4319?qid=1679135837&s=appliances&sr=1-4319,3.8,411,"₹4,199","₹15,999",5/2/2023
4319,Kortex R10D Waterproof high Pressure car Washer Machine with Motive Power 2800 watt and max Pressure 180 bar Including All...,appliances,All Appliances,https://m.media-amazon.com/images/I/81FW8er-3rL._AC_UL320_.jpg,https://www.amazon.in/Waterproof-Pressure-Machine-Including-Accessories/dp/B09SCYKSSW/ref=sr_1_4320?qid=1679135837&s=appliances&sr=1-4320,4,75,"₹9,315","₹16,999",5/3/2023
4320,"DREAM CARE Waterproof & Dustproof Washing Machine Cover Top Load & Fully Automatic Suitable for 6 kg, 6.2 kg, 6.5 kg (58 x...",appliances,All Appliances,https://m.media-amazon.com/images/I/61RZw-EMCgS._AC_UL320_.jpg,https://www.amazon.in/Dream-Care-Waterproof-Dustproof-Whitemagic/dp/B073P6D3JP/ref=sr_1_4321?qid=1679135839&s=appliances&sr=1-4321,4.1,"2,897",₹475,₹999,5/4/2023
4321,DMR SHB-46 Shoes Washing Machine (Also suitable for cloths - 4.6 kg washing and 2 kg spin drying the cloths),appliances,All Appliances,https://m.media-amazon.com/images/I/71olrnJ-lpL._AC_UL320_.jpg,https://www.amazon.in/DMR-SHB-46-Washing-Machine-suitable/dp/B0BG53127R/ref=sr_1_4322?qid=1679135839&s=appliances&sr=1-4322,3.8,15,"₹6,499","₹8,499",5/5/2023
4322,AMERICAN MICRONIC INSTRUMENTS HEPA Filter for AMI-VCD21-1600WDx and AMI-VCD15-1600WDx,appliances,All Appliances,https://m.media-amazon.com/images/I/51c6GsGpLdL._AC_UL320_.jpg,https://www.amazon.in/HEPA-Filter-for-AMI-VCD21-1600WDx-AMI-VCD15-1600WDx/dp/B07PNHTYQK/ref=sr_1_4323?qid=1679135839&s=appliances&sr=1-4323,4.3,65,₹580,₹995,5/6/2023
4323,PHILIPS GC487/80 1800 W Garment Steamer,appliances,All Appliances,https://m.media-amazon.com/images/I/41XLpSsvRfL._AC_UL320_.jpg,https://www.amazon.in/PHILIPS-GC487-1800-Garment-Steamer/dp/B09NRRL7S8/ref=sr_1_4324_mod_primary_new?qid=1679135839&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4324,3.7,52,"₹8,225","₹8,995",5/7/2023
4324,"Stylista Top Load Fully Automatic Washing Machine Cover Compatible for Haier 5.8 kg, 6 kg, 6.5 kg, 7 kg, 7.5 kg & 7.8 kg",appliances,All Appliances,https://m.media-amazon.com/images/I/61uwKi47JUL._AC_UL320_.jpg,https://www.amazon.in/Stylista-Automatic-Washing-Machine-Compatible/dp/B08293Z3Z5/ref=sr_1_4325?qid=1679135839&s=appliances&sr=1-4325,4.1,86,₹499,₹899,5/8/2023
4325,LONGWAY Starlite-1 600mm/24 inch High Speed Anti-dust Decorative 5 Star Rated Ceiling Fan 850 RPM with 3 Year Warranty (Si...,appliances,All Appliances,https://m.media-amazon.com/images/I/616D37XJdwL._AC_UL320_.jpg,https://www.amazon.in/LONGWAY-Starlite-1-Speed-Copper-Ceiling/dp/B07N3V2JBH/ref=sr_1_4326?qid=1679135839&s=appliances&sr=1-4326,3.8,177,"₹1,139","₹2,681",5/9/2023
4326,"Samsung 9 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (WW90T4040CX1TL, Inox, In-Built Heater)",appliances,All Appliances,https://m.media-amazon.com/images/I/710gosKI3CL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Fully-Automatic-Loading-WW90T4040CX1TL/dp/B09T6TL8ZR/ref=sr_1_4327?qid=1679135839&s=appliances&sr=1-4327,4.5,17,"₹40,000","₹56,900",5/10/2023
4327,Yellow Weaves 100% Waterproof and Dust Proof Split AC Cover for 1.5 to 2.0 Ton - Grey,appliances,All Appliances,https://m.media-amazon.com/images/I/81+nX19OlmL._AC_UL320_.jpg,https://www.amazon.in/Yellow-WeavesTM-Waterproof-Proof-Split/dp/B081RH39VF/ref=sr_1_4328?qid=1679135839&s=appliances&sr=1-4328,4,639,₹479,₹949,5/11/2023
4328,"Humicure Moisture Absorber Dehumidifier Hanging Bags with 1 Litre Absorption Capacity for Wardrobe, Bathroom, Kitchen and ...",appliances,All Appliances,https://m.media-amazon.com/images/I/71Pt1XwgdwL._AC_UL320_.jpg,https://www.amazon.in/Humicure-Moisture-Dehumidifier-Absorption-Fragrance/dp/B0BS15B684/ref=sr_1_4329?qid=1679135839&s=appliances&sr=1-4329,4.9,18,₹629,₹899,5/12/2023
